EmployeeID,Age group,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,Performance status ,Distance Status,Working_years
1853,18-30,No,Non-Travel,R&D,2,5,Technical Degree,1,Male,2,Healthcare Representative,Married,187220,0,22,1,6,3,5,3,4,1,4,2,3,4,High,Near-By,Btw 0-10
1854,30-45,No,Travel_Frequently,R&D,12,5,Medical,1,Male,1,Research Scientist,Married,95470,1,13,1,10,3,10,5,3,2,2,3,2,3,Low,Far,Btw 0-10
1855,30-45,No,Travel_Rarely,Sales,22,2,Medical,1,Male,1,Sales Executive,Married,137340,0,13,0,3,3,2,1,2,2,2,3,4,3,Low,Very Far,Btw 0-10
1856,30-45,No,Travel_Rarely,R&D,18,1,Technical Degree,1,Female,2,Research Scientist,Married,199990,2,23,1,17,6,5,1,3,3,4,2,3,4,High,Far,Btw 0-10
1857,30-45,No,Travel_Rarely,R&D,16,3,Life Sciences,1,Female,3,Sales Executive,Married,22790,3,12,1,8,3,6,0,2,4,4,3,3,3,Low,Far,Btw 0-10
1858,18-30,Yes,Travel_Rarely,Sales,3,3,Marketing,1,Male,3,Laboratory Technician,Divorced,59160,6,12,0,5,2,3,0,2,2,3,3,3,3,Low,Near-By,Btw 0-10
1859,45-60,No,Travel_Rarely,R&D,9,3,Life Sciences,1,Male,1,Sales Representative,Married,20890,5,16,0,28,2,2,2,2,1,4,3,2,3,Low,Near-By,Btw 0-10
1860,30-45,No,Travel_Rarely,R&D,1,3,Life Sciences,1,Male,3,Healthcare Representative,Married,167920,3,12,1,16,3,13,4,8,4,2,3,4,3,Low,Near-By,Btw 11-20
1861,30-45,No,Travel_Frequently,R&D,13,4,Life Sciences,1,Female,3,Human Resources,Married,35640,5,11,0,10,1,5,0,0,3,4,3,1,3,Low,Far,Btw 0-10
1862,45-60,No,Travel_Rarely,R&D,1,1,Medical,1,Male,1,Sales Executive,Single,44250,6,22,1,33,2,12,3,8,4,4,3,4,4,High,Near-By,Btw 11-20
1863,30-45,No,Travel_Frequently,R&D,1,3,Medical,1,Male,1,Laboratory Technician,Married,52650,4,11,1,12,4,5,2,2,4,4,2,3,3,Low,Near-By,Btw 0-10
1864,45-60,No,Travel_Rarely,Sales,15,4,Marketing,1,Female,3,Research Director,Married,65530,0,15,0,8,2,7,7,7,3,4,3,3,3,Low,Far,Btw 0-10
1865,30-45,No,Non-Travel,R&D,1,5,Medical,1,Female,2,Research Scientist,Single,62610,1,12,0,10,1,10,0,9,1,2,3,3,3,Low,Near-By,Btw 0-10
1866,45-60,No,Non-Travel,R&D,17,3,Medical,1,Female,1,Laboratory Technician,Divorced,42980,1,20,1,31,6,31,14,7,1,1,3,3,4,High,Far,30?
1867,30-45,No,Travel_Rarely,R&D,1,3,Other,1,Female,3,Human Resources,Married,68040,8,14,1,13,3,5,0,4,4,4,3,2,3,Low,Near-By,Btw 0-10
1868,30-45,No,Travel_Rarely,Sales,7,3,Life Sciences,1,Male,2,Manufacturing Director,Divorced,38150,3,11,1,7,3,4,0,3,4,2,4,3,3,Low,Near-By,Btw 0-10
1869,30-45,Yes,Travel_Rarely,R&D,9,1,Medical,1,Female,1,Laboratory Technician,Single,27410,1,15,1,1,5,1,0,1,1,4,1,2,3,Low,Near-By,Btw 0-10
1870,18-30,No,Travel_Rarely,R&D,5,4,Life Sciences,1,Female,4,Healthcare Representative,Divorced,66730,6,12,1,8,2,4,0,3,1,4,3,4,3,Low,Near-By,Btw 0-10
1871,30-45,No,Travel_Rarely,R&D,26,2,Life Sciences,1,Male,2,Manufacturing Director,Married,76390,1,14,0,8,6,8,7,1,2,1,3,3,3,Low,Very Far,Btw 0-10
1872,18-30,No,Travel_Rarely,Sales,24,5,Life Sciences,1,Female,1,Research Scientist,Single,23280,1,11,2,4,3,4,0,2,1,4,3,3,3,Low,Very Far,Btw 0-10
1873,45-60,Yes,Travel_Frequently,Sales,9,2,Technical Degree,1,Male,1,Sales Executive,Divorced,21530,9,11,0,3,3,1,0,0,4,4,2,3,3,Low,Near-By,Btw 0-10
1874,30-45,No,Travel_Rarely,Sales,7,4,Marketing,1,Male,2,Sales Executive,Divorced,48760,4,16,2,4,4,1,0,0,1,2,4,3,3,Low,Near-By,Btw 0-10
1875,18-30,Yes,Travel_Rarely,R&D,11,3,Medical,1,Male,2,Sales Executive,Single,93960,1,12,0,2,6,2,0,2,3,3,2,1,3,Low,Far,Btw 0-10
1876,18-30,Yes,Travel_Rarely,R&D,1,3,Medical,1,Male,2,Sales Executive,Single,104000,1,13,1,1,2,1,0,0,4,4,2,3,3,Low,Near-By,Btw 0-10
1877,30-45,No,Travel_Rarely,R&D,26,4,Medical,1,Male,1,Laboratory Technician,Married,84740,0,14,0,17,3,16,4,11,3,4,2,3,3,Low,Very Far,Btw 11-20
1878,45-60,No,Travel_Rarely,R&D,2,3,Life Sciences,1,Male,2,Manufacturing Director,Single,99810,1,21,1,3,3,3,1,2,4,4,2,3,4,High,Near-By,Btw 0-10
1879,18-30,Yes,Travel_Rarely,R&D,15,4,Life Sciences,1,Female,1,Laboratory Technician,Married,124900,0,13,0,4,3,3,0,2,2,3,4,3,3,Low,Far,Btw 0-10
1880,30-45,Yes,Travel_Rarely,R&D,23,3,Life Sciences,1,Female,2,Sales Executive,Divorced,26570,4,11,0,10,3,7,1,0,2,4,2,4,3,Low,Very Far,Btw 0-10
1881,18-30,No,Travel_Rarely,R&D,10,3,Life Sciences,1,Female,3,Manager,Divorced,135910,5,20,1,6,2,2,2,2,3,3,3,3,4,High,Near-By,Btw 0-10
1882,30-45,Yes,Travel_Rarely,R&D,10,4,Life Sciences,1,Female,4,Human Resources,Married,66960,7,11,0,8,3,2,2,2,4,1,1,3,3,Low,Near-By,Btw 0-10
1883,18-30,No,Travel_Rarely,R&D,1,3,Medical,1,Male,1,Research Scientist,Single,20580,1,14,1,1,5,1,0,0,2,3,3,3,3,Low,Near-By,Btw 0-10
1884,30-45,No,Travel_Rarely,R&D,12,2,Technical Degree,1,Male,2,Human Resources,Divorced,88650,1,11,1,1,0,1,1,0,2,2,3,3,3,Low,Far,Btw 0-10
1885,30-45,No,Travel_Rarely,Sales,11,1,Technical Degree,1,Male,2,Human Resources,Single,59400,7,16,0,10,2,5,0,3,3,3,3,2,3,Low,Far,Btw 0-10
1886,30-45,No,Travel_Rarely,Sales,2,3,Marketing,1,Female,1,Sales Executive,Single,59140,3,16,1,6,4,3,0,2,3,1,3,3,3,Low,Near-By,Btw 0-10
1887,45-60,No,Travel_Rarely,R&D,2,4,Life Sciences,1,Male,1,Research Scientist,Divorced,26220,2,23,0,24,3,6,0,4,3,2,3,3,4,High,Near-By,Btw 0-10
1888,30-45,No,Travel_Rarely,Sales,1,3,Life Sciences,1,Female,1,Sales Representative,Married,121850,3,14,0,13,2,7,5,2,2,3,4,3,3,Low,Near-By,Btw 0-10
1889,30-45,No,Travel_Rarely,R&D,2,1,Life Sciences,1,Male,3,Healthcare Representative,Married,106090,1,22,0,10,3,10,0,7,4,4,1,3,4,High,Near-By,Btw 0-10
1890,45-60,No,Travel_Rarely,R&D,25,2,Life Sciences,1,Female,2,Sales Executive,Married,43450,4,15,0,29,3,26,1,7,1,2,2,2,3,Low,Very Far,Btw 21-30
1891,45-60,No,Travel_Rarely,R&D,1,4,Medical,1,Male,1,Research Scientist,Married,21770,4,18,0,13,4,0,0,0,4,3,2,3,3,Low,Near-By,Btw 0-10
1892,30-45,No,Non-Travel,R&D,1,2,Technical Degree,1,Female,2,Sales Executive,Married,27930,1,16,0,9,4,9,0,0,4,3,2,3,3,Low,Near-By,Btw 0-10
1893,30-45,No,Travel_Rarely,HR,2,4,Technical Degree,1,Male,1,Sales Executive,Single,79180,2,12,2,8,3,6,0,1,2,4,3,2,3,Low,Near-By,Btw 0-10
1894,30-45,No,Travel_Rarely,Sales,6,3,Other,1,Male,2,Sales Executive,Married,87890,1,11,3,15,4,15,5,11,4,1,3,3,3,Low,Near-By,Btw 11-20
1895,30-45,No,Non-Travel,Sales,18,3,Marketing,1,Male,1,Laboratory Technician,Married,23890,6,12,1,5,4,3,0,2,3,2,3,2,3,Low,Far,Btw 0-10
1896,18-30,Yes,Travel_Rarely,R&D,1,2,Life Sciences,1,Male,1,Sales Executive,Married,32120,1,15,1,1,3,1,0,0,3,2,3,2,3,Low,Near-By,Btw 0-10
1897,30-45,No,Travel_Rarely,R&D,1,4,Medical,1,Male,2,Research Scientist,Divorced,192320,2,14,1,11,3,1,0,0,1,2,2,3,3,Low,Near-By,Btw 0-10
1898,18-30,No,Travel_Frequently,Sales,11,3,Marketing,1,Male,2,Healthcare Representative,Single,22670,1,19,3,7,2,7,0,7,3,1,3,2,3,Low,Far,Btw 0-10
1899,30-45,No,Travel_Rarely,R&D,1,4,Medical,1,Male,1,Research Scientist,Single,195170,2,13,0,20,5,18,2,17,4,1,3,3,3,Low,Near-By,Btw 11-20
1900,30-45,No,Travel_Rarely,R&D,9,3,Life Sciences,1,Female,2,Healthcare Representative,Single,24360,4,13,0,16,3,11,3,9,3,3,3,1,3,Low,Near-By,Btw 11-20
1901,18-30,Yes,Travel_Rarely,R&D,15,3,Life Sciences,1,Male,2,Research Scientist,Single,160640,1,15,1,1,3,1,0,0,4,2,4,3,3,Low,Far,Btw 0-10
1902,18-30,Yes,Travel_Rarely,R&D,29,3,Life Sciences,1,Female,3,Laboratory Technician,Single,27070,1,11,0,1,2,1,0,0,1,1,3,3,3,Low,Very Far,Btw 0-10
1903,30-45,No,Travel_Rarely,R&D,1,4,Life Sciences,1,Male,4,Research Director,Married,190680,0,12,0,10,1,9,8,5,4,4,1,3,3,Low,Near-By,Btw 0-10
1904,30-45,No,Travel_Frequently,Sales,1,3,Marketing,1,Male,1,Research Scientist,Divorced,39310,8,19,0,3,2,1,0,0,4,2,3,2,3,Low,Near-By,Btw 0-10
1905,30-45,No,Travel_Rarely,R&D,24,3,Life Sciences,1,Male,4,Laboratory Technician,Married,37300,1,25,1,8,4,8,6,3,3,1,4,3,4,High,Very Far,Btw 0-10
1906,30-45,Yes,Travel_Rarely,R&D,10,3,Medical,1,Male,3,Sales Executive,Married,22320,1,12,1,16,2,16,3,7,3,4,3,3,3,Low,Near-By,Btw 11-20
1907,30-45,No,Travel_Rarely,R&D,1,4,Medical,1,Female,4,Manufacturing Director,Single,44650,0,13,0,6,3,5,1,4,2,4,3,3,3,Low,Near-By,Btw 0-10
1908,30-45,Yes,Travel_Rarely,Sales,10,4,Marketing,1,Female,3,Human Resources,Married,30720,5,14,0,17,3,14,11,7,1,3,1,2,3,Low,Near-By,Btw 11-20
1909,45-60,No,Non-Travel,R&D,8,1,Life Sciences,1,Male,2,Sales Executive,Married,33190,1,12,1,9,3,9,0,8,3,2,2,3,3,Low,Near-By,Btw 0-10
1910,18-30,No,Travel_Frequently,R&D,29,1,Life Sciences,1,Male,1,Sales Representative,Married,192020,1,12,0,3,5,3,0,2,3,1,3,3,3,Low,Very Far,Btw 0-10
1911,30-45,No,Travel_Rarely,HR,1,3,Human Resources,1,Male,3,Laboratory Technician,Married,136750,1,15,3,5,5,5,1,0,3,3,3,2,3,Low,Near-By,Btw 0-10
1913,45-60,Yes,Travel_Rarely,Sales,9,2,Medical,1,Female,4,Sales Executive,Single,59570,4,14,1,7,2,1,0,0,4,3,3,1,3,Low,Near-By,Btw 0-10
1914,45-60,No,Travel_Rarely,R&D,9,3,Technical Degree,1,Male,1,Manager,Divorced,39200,6,16,1,22,3,17,15,2,3,3,4,3,3,Low,Near-By,Btw 11-20
1915,30-45,No,Travel_Rarely,Sales,3,4,Marketing,1,Male,1,Sales Executive,Divorced,64340,5,14,1,10,3,8,7,7,3,3,4,2,3,Low,Near-By,Btw 0-10
1916,30-45,No,Non-Travel,Sales,4,3,Life Sciences,1,Male,2,Research Director,Single,100480,1,23,1,6,2,5,1,3,3,4,3,3,4,High,Near-By,Btw 0-10
1917,30-45,No,Travel_Rarely,Sales,1,2,Life Sciences,1,Female,2,Healthcare Representative,Divorced,109380,6,14,2,12,2,10,0,8,4,4,3,1,3,Low,Near-By,Btw 0-10
1918,30-45,No,Travel_Rarely,Sales,1,1,Marketing,1,Male,2,Research Scientist,Single,23400,0,11,1,9,2,8,0,7,1,3,3,2,3,Low,Near-By,Btw 0-10
1919,30-45,Yes,Non-Travel,R&D,2,4,Life Sciences,1,Male,1,Human Resources,Single,65450,4,15,0,22,2,1,0,0,2,2,2,3,3,Low,Near-By,Btw 0-10
1920,45-60,No,Travel_Frequently,R&D,7,4,Life Sciences,1,Male,3,Sales Executive,Divorced,69310,1,11,0,20,3,19,2,7,3,3,4,3,3,Low,Near-By,Btw 11-20
1921,30-45,No,Non-Travel,Sales,28,1,Life Sciences,1,Male,2,Research Scientist,Divorced,48980,4,13,1,12,3,7,0,7,1,4,3,3,3,Low,Very Far,Btw 0-10
1922,30-45,Yes,Non-Travel,R&D,28,4,Medical,1,Male,2,Research Scientist,Single,25930,0,21,0,4,2,3,1,2,3,1,3,3,4,High,Very Far,Btw 0-10
1923,30-45,No,Non-Travel,Sales,15,3,Other,1,Male,4,Research Director,Single,194360,1,19,2,10,4,10,6,0,4,3,3,3,3,Low,Far,Btw 0-10
1924,18-30,Yes,Travel_Rarely,HR,3,5,Life Sciences,1,Male,1,Sales Executive,Single,27230,6,11,1,3,2,0,0,0,4,1,3,2,3,Low,Near-By,Btw 0-10
1925,30-45,No,Travel_Rarely,R&D,2,2,Technical Degree,1,Male,2,Laboratory Technician,Single,34790,3,12,0,5,3,3,0,2,2,4,3,3,3,Low,Near-By,Btw 0-10
1926,45-60,No,Travel_Rarely,R&D,26,1,Medical,1,Female,3,Healthcare Representative,Divorced,27940,3,19,1,8,2,5,0,2,4,4,3,3,3,Low,Very Far,Btw 0-10
1927,45-60,No,Travel_Rarely,Sales,10,1,Life Sciences,1,Female,1,Manufacturing Director,Divorced,52490,9,21,2,32,2,5,1,3,4,4,2,2,4,High,Near-By,Btw 0-10
1928,30-45,No,Travel_Frequently,Sales,1,3,Marketing,1,Male,2,Human Resources,Married,21760,1,14,1,6,2,6,1,2,3,2,3,2,3,Low,Near-By,Btw 0-10
1929,30-45,No,Travel_Frequently,Sales,11,3,Other,1,Male,1,Laboratory Technician,Divorced,168720,2,15,1,21,2,18,0,11,1,3,4,3,3,Low,Far,Btw 11-20
1930,18-30,No,Travel_Rarely,R&D,20,4,Other,1,Male,2,Manufacturing Director,Married,34850,9,17,2,4,2,2,2,2,3,2,3,3,3,Low,Far,Btw 0-10
1931,45-60,No,Non-Travel,Sales,2,3,Medical,1,Female,1,Sales Executive,Married,66440,1,12,0,9,3,9,0,8,4,1,3,4,3,Low,Near-By,Btw 0-10
1932,45-60,No,Travel_Rarely,Sales,18,4,Medical,1,Female,2,Research Scientist,Single,55820,1,16,0,9,3,9,0,7,4,4,3,3,3,Low,Far,Btw 0-10
1933,30-45,Yes,Travel_Rarely,Sales,2,3,Life Sciences,1,Male,2,Healthcare Representative,Married,40000,4,12,0,7,5,5,0,1,1,3,3,2,3,Low,Near-By,Btw 0-10
1934,45-60,No,Travel_Rarely,R&D,1,3,Technical Degree,1,Female,2,Sales Executive,Married,134960,3,18,1,22,3,12,1,5,4,3,3,3,3,Low,Near-By,Btw 11-20
1935,30-45,No,Travel_Frequently,R&D,13,3,Technical Degree,1,Male,1,Manufacturing Director,Married,32100,0,17,2,3,5,2,0,2,3,3,2,2,3,Low,Far,Btw 0-10
1936,45-60,No,Travel_Rarely,R&D,28,3,Medical,1,Female,3,Human Resources,Divorced,190450,6,11,3,13,2,8,0,7,4,3,3,3,3,Low,Very Far,Btw 0-10
1937,18-30,No,Travel_Rarely,Sales,28,3,Life Sciences,1,Female,1,Healthcare Representative,Divorced,118490,1,16,1,5,3,4,3,2,4,3,3,3,3,Low,Very Far,Btw 0-10
1938,30-45,Yes,Travel_Rarely,Sales,24,3,Medical,1,Male,3,Healthcare Representative,Divorced,20700,1,13,3,5,1,4,0,2,3,2,1,2,3,Low,Very Far,Btw 0-10
1939,30-45,No,Travel_Frequently,R&D,5,2,Technical Degree,1,Male,2,Sales Executive,Married,65020,1,12,0,4,3,4,0,3,3,1,3,3,3,Low,Near-By,Btw 0-10
1940,18-30,No,Non-Travel,Sales,5,4,Other,1,Male,2,Manager,Single,32300,1,12,1,0,3,0,0,0,2,4,3,3,3,Low,Near-By,Btw 0-10
1941,45-60,No,Travel_Rarely,Sales,23,3,Medical,1,Female,1,Laboratory Technician,Married,136030,8,13,1,22,2,10,0,8,3,3,3,3,3,Low,Very Far,Btw 0-10
1942,30-45,No,Travel_Rarely,R&D,6,4,Medical,1,Female,1,Manufacturing Director,Divorced,119960,1,19,2,16,3,16,10,1,3,3,2,3,3,Low,Near-By,Btw 11-20
1943,30-45,No,Travel_Rarely,R&D,4,3,Life Sciences,1,Female,5,Healthcare Representative,Married,56050,0,12,1,9,0,8,1,7,2,1,2,2,3,Low,Near-By,Btw 0-10
1944,18-30,Yes,Travel_Rarely,R&D,2,2,Life Sciences,1,Female,2,Research Scientist,Single,63970,1,17,1,1,3,1,0,0,4,1,3,3,3,Low,Near-By,Btw 0-10
1945,30-45,Yes,Travel_Frequently,R&D,8,4,Medical,1,Male,1,Sales Executive,Single,191440,0,11,0,4,3,3,1,2,2,2,3,3,3,Low,Near-By,Btw 0-10
1946,18-30,No,Travel_Rarely,Sales,1,3,Marketing,1,Female,2,Research Scientist,Married,175840,1,20,0,8,2,8,1,3,4,4,3,3,4,High,Near-By,Btw 0-10
1947,18-30,No,Travel_Rarely,R&D,8,3,Other,1,Male,2,Sales Representative,Married,49070,1,21,1,4,2,4,1,1,2,1,2,3,4,High,Near-By,Btw 0-10
1948,45-60,No,Travel_Rarely,HR,2,4,Medical,1,Male,2,Sales Executive,Single,45540,2,11,2,19,3,2,2,2,1,3,3,3,3,Low,Near-By,Btw 0-10
1949,45-60,No,Travel_Rarely,Sales,3,3,Medical,1,Male,1,Research Director,Single,54150,7,11,1,27,1,15,4,8,3,3,3,3,3,Low,Near-By,Btw 11-20
1950,30-45,No,Travel_Rarely,R&D,2,3,Life Sciences,1,Male,2,Research Scientist,Single,47410,6,16,0,8,3,2,2,1,4,3,3,3,3,Low,Near-By,Btw 0-10
1951,30-45,No,Travel_Rarely,Sales,2,3,Life Sciences,1,Male,3,Human Resources,Married,21150,1,18,0,21,3,21,11,8,4,4,3,4,3,Low,Near-By,Btw 21-30
1952,18-30,No,Travel_Rarely,R&D,3,3,Life Sciences,1,Male,2,Human Resources,Married,31610,0,13,2,4,0,3,2,2,1,4,3,3,3,Low,Near-By,Btw 0-10
1953,30-45,No,Travel_Rarely,Sales,24,3,Medical,1,Male,5,Sales Executive,Divorced,57450,1,17,3,3,4,3,1,2,2,4,2,3,3,Low,Very Far,Btw 0-10
1955,45-60,No,Travel_Rarely,Sales,27,3,Medical,1,Male,2,Sales Executive,Married,33100,4,22,1,8,3,1,0,0,1,4,3,4,4,High,Very Far,Btw 0-10
1956,45-60,No,Travel_Rarely,R&D,16,4,Medical,1,Female,5,Laboratory Technician,Single,186650,3,12,0,30,3,5,4,3,3,4,3,2,3,Low,Far,Btw 0-10
1957,30-45,Yes,Travel_Rarely,Sales,15,3,Marketing,1,Male,2,Laboratory Technician,Married,44850,5,11,1,15,2,1,0,0,1,2,1,4,3,Low,Far,Btw 0-10
1958,45-60,No,Travel_Frequently,R&D,26,2,Life Sciences,1,Female,2,Sales Executive,Married,27890,3,13,1,17,2,8,6,7,3,2,3,2,3,Low,Very Far,Btw 0-10
1959,30-45,No,Non-Travel,R&D,19,1,Life Sciences,1,Male,2,Research Scientist,Divorced,58280,1,13,0,21,0,21,5,10,2,3,3,3,3,Low,Far,Btw 21-30
1960,30-45,No,Travel_Rarely,R&D,24,2,Other,1,Female,1,Laboratory Technician,Single,23260,8,14,0,19,3,1,0,0,2,4,3,4,3,Low,Very Far,Btw 0-10
1961,18-30,Yes,Non-Travel,R&D,21,1,Life Sciences,1,Female,1,Manufacturing Director,Single,135250,8,17,1,7,4,2,2,2,2,1,3,2,3,Low,Very Far,Btw 0-10
1962,45-60,Yes,Travel_Rarely,R&D,5,4,Medical,1,Female,4,Human Resources,Married,14200,1,13,1,33,2,32,6,9,1,4,3,4,3,Low,Near-By,30?
1963,30-45,No,Travel_Rarely,R&D,16,3,Life Sciences,1,Female,1,Healthcare Representative,Married,80200,3,11,1,23,2,12,11,11,4,4,3,3,3,Low,Far,Btw 11-20
1964,45-60,No,Non-Travel,HR,2,2,Life Sciences,1,Male,1,Laboratory Technician,Married,36880,0,11,0,19,3,18,0,13,4,3,3,2,3,Low,Near-By,Btw 11-20
1965,30-45,Yes,Travel_Rarely,Sales,2,4,Technical Degree,1,Male,4,Sales Executive,Single,54820,1,18,0,18,3,17,15,14,3,1,3,3,3,Low,Near-By,Btw 11-20
1966,30-45,No,Travel_Frequently,Sales,11,3,Marketing,1,Male,1,Sales Executive,Single,160150,1,11,0,21,3,21,2,8,4,1,3,4,3,Low,Far,Btw 21-30
1967,30-45,No,Non-Travel,Sales,9,2,Technical Degree,1,Male,5,Sales Representative,Single,12000,0,11,1,3,3,2,2,2,2,4,2,3,3,Low,Near-By,Btw 0-10
1968,45-60,No,Travel_Rarely,R&D,7,2,Other,1,Male,1,Human Resources,Married,56610,3,12,0,26,2,9,1,1,4,4,4,2,3,Low,Near-By,Btw 0-10
1969,30-45,No,Non-Travel,R&D,15,3,Medical,1,Male,2,Manager,Single,69290,9,20,0,10,6,8,7,7,4,3,3,1,4,High,Far,Btw 0-10
1970,30-45,No,Travel_Rarely,Sales,6,4,Marketing,1,Male,2,Research Director,Divorced,96130,0,12,1,16,5,15,0,9,2,4,2,2,3,Low,Near-By,Btw 11-20
1971,45-60,No,Travel_Rarely,R&D,5,3,Life Sciences,1,Male,2,Research Scientist,Married,56740,3,12,0,14,6,6,0,4,2,4,1,3,3,Low,Near-By,Btw 0-10
1972,45-60,No,Travel_Rarely,R&D,16,1,Medical,1,Male,2,Sales Executive,Single,54840,1,20,3,6,6,6,0,4,2,2,3,3,4,High,Far,Btw 0-10
1973,45-60,No,Travel_Frequently,Sales,8,2,Medical,1,Male,2,Research Scientist,Married,120610,2,20,1,30,2,15,6,12,3,2,3,4,4,High,Near-By,Btw 11-20
1974,30-45,Yes,Travel_Rarely,R&D,7,2,Life Sciences,1,Female,1,Research Scientist,Divorced,56600,7,12,0,9,3,1,0,0,1,3,2,3,3,Low,Near-By,Btw 0-10
1975,18-30,Yes,Travel_Frequently,Sales,2,3,Life Sciences,1,Male,2,Research Scientist,Married,48210,6,14,2,6,2,3,1,2,1,1,3,3,3,Low,Near-By,Btw 0-10
1976,30-45,No,Travel_Rarely,R&D,2,2,Life Sciences,1,Male,1,Sales Representative,Married,64100,1,13,1,1,5,1,0,0,3,3,3,2,3,Low,Near-By,Btw 0-10
1977,18-30,No,Travel_Rarely,R&D,10,3,Other,1,Male,2,Sales Representative,Married,52100,1,15,0,1,1,1,0,0,4,2,3,4,3,Low,Near-By,Btw 0-10
1978,30-45,No,Travel_Frequently,Sales,9,4,Medical,1,Male,2,Research Scientist,Married,26950,3,14,1,8,4,2,2,2,3,3,3,1,3,Low,Near-By,Btw 0-10
1979,45-60,No,Travel_Rarely,R&D,5,4,Life Sciences,1,Male,1,Sales Executive,Married,118780,2,13,1,29,2,8,7,7,2,3,2,3,3,Low,Near-By,Btw 0-10
1980,30-45,No,Travel_Rarely,R&D,1,3,Life Sciences,1,Male,1,Laboratory Technician,Single,170680,3,23,0,8,6,4,0,1,4,2,2,3,4,High,Near-By,Btw 0-10
1981,30-45,No,Travel_Rarely,HR,2,3,Medical,1,Male,5,Sales Executive,Married,24550,1,15,1,8,2,7,7,5,3,1,2,3,3,Low,Near-By,Btw 0-10
1982,18-30,No,Travel_Frequently,R&D,3,3,Medical,1,Male,2,Laboratory Technician,Divorced,139640,1,11,2,5,1,5,1,3,1,3,3,2,3,Low,Near-By,Btw 0-10
1983,45-60,No,Travel_Rarely,R&D,2,1,Medical,1,Female,3,Research Scientist,Divorced,49410,9,13,2,23,2,2,2,2,4,4,3,2,3,Low,Near-By,Btw 0-10
1984,45-60,No,Travel_Rarely,R&D,5,3,Medical,1,Female,2,Manufacturing Director,Married,24780,6,11,0,13,0,9,7,0,3,3,3,3,3,Low,Near-By,Btw 0-10
1985,45-60,No,Travel_Frequently,R&D,1,2,Life Sciences,1,Female,2,Manufacturing Director,Married,52280,2,11,0,18,4,5,0,3,1,3,3,3,3,Low,Near-By,Btw 0-10
1986,30-45,No,Travel_Rarely,R&D,4,2,Life Sciences,1,Female,2,Human Resources,Single,44780,0,18,1,15,3,14,7,8,4,4,2,3,3,Low,Near-By,Btw 11-20
1987,45-60,No,Non-Travel,R&D,2,3,Medical,1,Female,2,Manager,Single,75470,7,16,0,31,2,9,6,2,3,1,4,2,3,Low,Near-By,Btw 0-10
1988,30-45,No,Travel_Rarely,Sales,25,2,Life Sciences,1,Male,3,Research Scientist,Divorced,50550,5,22,0,18,2,1,0,0,3,4,3,2,4,High,Very Far,Btw 0-10
1989,18-30,Yes,Travel_Frequently,Sales,8,3,Marketing,1,Male,3,Sales Executive,Single,34640,1,20,0,2,3,2,0,2,4,4,3,2,4,High,Near-By,Btw 0-10
1990,18-30,Yes,Travel_Rarely,R&D,1,4,Life Sciences,1,Male,1,Manager,Single,57750,1,18,0,1,2,1,1,0,3,1,2,3,3,Low,Near-By,Btw 0-10
1991,45-60,No,Travel_Rarely,Sales,12,3,Marketing,1,Female,3,Healthcare Representative,Divorced,89430,8,12,1,19,6,16,1,7,4,1,3,3,3,Low,Far,Btw 11-20
1992,45-60,Yes,Travel_Rarely,Sales,23,3,Medical,1,Female,2,Research Scientist,Married,192720,9,20,0,18,2,10,2,7,1,3,4,3,4,High,Very Far,Btw 0-10
1993,18-30,Yes,Non-Travel,R&D,19,4,Life Sciences,1,Female,4,Laboratory Technician,Single,52380,1,17,1,10,4,10,1,9,2,1,2,2,3,Low,Far,Btw 0-10
1994,18-30,No,Travel_Rarely,R&D,5,4,Medical,1,Female,2,Sales Executive,Married,46820,1,11,1,6,3,5,1,3,1,1,3,1,3,Low,Near-By,Btw 0-10
1995,30-45,No,Travel_Rarely,R&D,8,3,Medical,1,Female,1,Sales Executive,Married,183000,0,14,0,7,6,6,0,2,3,1,2,3,3,Low,Near-By,Btw 0-10
1996,30-45,No,Travel_Rarely,Sales,1,4,Life Sciences,1,Female,1,Research Director,Married,52570,1,14,0,10,2,10,0,8,2,3,3,4,3,Low,Near-By,Btw 0-10
1997,30-45,No,Travel_Rarely,R&D,5,3,Technical Degree,1,Male,1,Sales Executive,Married,63490,0,11,0,20,3,19,1,9,3,3,2,3,3,Low,Near-By,Btw 11-20
1998,30-45,No,Travel_Rarely,Sales,1,4,Marketing,1,Male,1,Sales Executive,Married,48690,4,12,0,14,2,11,11,1,1,4,3,3,3,Low,Near-By,Btw 11-20
1999,18-30,No,Non-Travel,Sales,11,3,Technical Degree,1,Female,2,Laboratory Technician,Married,99850,1,14,1,3,3,3,1,2,1,3,3,2,3,Low,Far,Btw 0-10
2000,45-60,No,Travel_Frequently,R&D,23,5,Life Sciences,1,Male,3,Laboratory Technician,Married,36970,3,13,1,23,1,3,1,2,4,2,3,3,3,Low,Very Far,Btw 0-10
